sci_data_set_name,sci_targname,sci_hapnum,sci_haspnum,sci_instrume,sci_aper_1234,sci_spec_1234,sci_actual_duration,sci_start_time,sci_pep_id,sci_pi_last_name,sci_ra,sci_dec,sci_refnum,sci_central_wavelength,sci_release_date,sci_stop_time,sci_preview_name,scp_scan_type,sci_hlsp,search_pos,ang_sep
ICYV01030,SDSS-J152304.97+114553.6,1,0,WFC3,IR,F160W,2396.926268,2016-06-23T15:29:24.487000,14187,BALDASSARE,230.7706667186,11.76495235879,2,15369.176,2017-06-23T21:34:54,2016-06-23T17:15:26.727000,ICYV01030,,,230.77126 11.76482,0.03574250245593961
IF3404010,NGC-7753,1,0,WFC3,IR-FIX,F160W,331.75992,2023-10-28T17:44:21.183000,17270,EVANS,356.770125,29.48344444444,0,15369.176,2024-04-28T22:26:47,2023-10-28T18:44:05.120000,IF3404010,,,356.76956 29.48229,0.07529086286947216
ICD704010,SN2010JL,1,0,WFC3,UVIS2-C1K1C-SUB,F336W,1035.0,2014-11-10T03:04:06.700000,13341,VAN DYK,145.7222083333,9.494944444444,0,3354.6558,2014-11-10T08:20:31,2014-11-10T04:42:21.690000,ICD704010,,,145.72186 9.49338,0.0961034676517076
ICD704020,SN2010JL,1,0,WFC3,UVIS2-C1K1C-SUB,F275W,1035.0,2014-11-10T03:11:47.723000,13341,VAN DYK,145.7222083333,9.494944444444,0,2703.2976,2014-11-10T08:20:36,2014-11-10T04:50:02.713000,ICD704020,,,145.72186 9.49338,0.0961034676517076
IDI114010,SN2010JL,1,0,WFC3,UVIS,F336W,780.0,2018-02-07T18:26:04.660000,15166,FILIPPENKO,145.7222083333,9.494944444444,16,3354.57375,2018-02-08T01:42:50,2018-02-07T18:50:46.627000,IDI114010,,,145.72186 9.49338,0.0961034676517076
IDI114020,SN2010JL,1,0,WFC3,UVIS,F814W,710.0,2018-02-07T18:35:08.627000,15166,FILIPPENKO,145.7222083333,9.494944444444,16,8034.189,2018-02-08T01:18:27,2018-02-07T18:58:40.643000,IDI114020,,,145.72186 9.49338,0.0961034676517076
IEB320010,SN2010JL,1,0,WFC3,UVIS,F814W,780.0,2020-12-29T23:41:31.457000,16179,FILIPPENKO,145.7222083333,9.494944444444,17,8034.189,2020-12-30T14:43:07,2020-12-30T00:05:45.423000,IEB320010,,,145.72186 9.49338,0.0961034676517076
IEB320020,SN2010JL,1,0,WFC3,UVIS,F336W,710.0,2020-12-29T23:50:42.433000,16179,FILIPPENKO,145.7222083333,9.494944444444,17,3354.57375,2020-12-30T14:48:40,2020-12-30T00:14:21.423000,IEB320020,,,145.72186 9.49338,0.0961034676517076
ICUQ18010,SN2010JL,1,0,WFC3,UVIS,F814W,780.0,2015-10-10T01:42:26.423000,14149,FILIPPENKO,145.7208333333,9.494944444444,8,8034.189,2015-10-10T07:13:39,2015-10-10T02:07:09.413000,ICUQ18010,,,145.72186 9.49338,0.11181355312804041
ICUQ18020,SN2010JL,1,0,WFC3,UVIS,F336W,710.0,2015-10-10T01:51:34.423000,14149,FILIPPENKO,145.7208333333,9.494944444444,8,3354.57375,2015-10-10T07:14:14,2015-10-10T02:15:07.427000,ICUQ18020,,,145.72186 9.49338,0.11181355312804041
ID9636010,SN2010JL,1,0,WFC3,UVIS,F814W,780.0,2016-10-27T08:15:52.243000,14668,FILIPPENKO,145.7208333333,9.494944444444,19,8034.189,2016-10-27T19:38:19,2016-10-27T08:40:35.233000,ID9636010,,,145.72186 9.49338,0.11181355312804041
ID9636020,SN2010JL,1,0,WFC3,UVIS,F336W,710.0,2016-10-27T08:25:00.243000,14668,FILIPPENKO,145.7208333333,9.494944444444,19,3354.57375,2016-10-27T20:24:13,2016-10-27T08:48:33.217000,ID9636020,,,145.72186 9.49338,0.11181355312804041
U9WQ4501M,M31-OB136,1,0,WFPC2,WFALL,F336W,300.0,2007-09-16T05:04:17.007000,11079,BIANCHI,9.826416475694,40.36955382611,14,3344.0,2007-09-16T09:38:15,2007-09-16T05:09:17.007000,U9WQ4501M,,,9.8286 40.36621,0.22408886976942172
U9WQ4502M,M31-OB136,1,0,WFPC2,WFALL,F336W,300.0,2007-09-16T05:12:17.007000,11079,BIANCHI,9.826416475694,40.36955382611,14,3344.0,2007-09-16T09:39:52,2007-09-16T05:17:17.007000,U9WQ4502M,,,9.8286 40.36621,0.22408886976942172
U9WQ4503M,M31-OB136,1,0,WFPC2,WFALL,F170W,600.0,2007-09-16T05:23:17.007000,11079,BIANCHI,9.826416475694,40.36955382611,14,1770.0,2007-09-16T09:40:21,2007-09-16T05:33:17.007000,U9WQ4503M,,,9.8286 40.36621,0.22408886976942172
U9WQ4504M,M31-OB136,1,0,WFPC2,WFALL,F170W,600.0,2007-09-16T05:36:17.007000,11079,BIANCHI,9.826416475694,40.36955382611,14,1770.0,2007-09-16T09:41:49,2007-09-16T05:46:17.007000,U9WQ4504M,,,9.8286 40.36621,0.22408886976942172
U9WQ4505M,M31-OB136,1,0,WFPC2,WFALL,F439W,230.0,2007-09-16T06:37:17.007000,11079,BIANCHI,9.826416475694,40.36955382611,14,4311.0,2007-09-16T09:43:19,2007-09-16T06:41:07.007000,U9WQ4505M,,,9.8286 40.36621,0.22408886976942172
U9WQ4506M,M31-OB136,1,0,WFPC2,WFALL,F439W,260.0,2007-09-16T06:44:17.007000,11079,BIANCHI,9.826416475694,40.36955382611,14,4311.0,2007-09-16T09:43:52,2007-09-16T06:48:37.007000,U9WQ4506M,,,9.8286 40.36621,0.22408886976942172
U9WQ4507M,M31-OB136,1,0,WFPC2,WFALL,F555W,50.0,2007-09-16T06:52:16.883000,11079,BIANCHI,9.826416475694,40.36955382611,14,5439.0,2007-09-16T09:45:25,2007-09-16T06:53:06.883000,U9WQ4507M,,,9.8286 40.36621,0.22408886976942172
U9WQ4508M,M31-OB136,1,0,WFPC2,WFALL,F555W,50.0,2007-09-16T06:55:16.883000,11079,BIANCHI,9.826416475694,40.36955382611,14,5439.0,2007-09-16T09:46:52,2007-09-16T06:56:06.883000,U9WQ4508M,,,9.8286 40.36621,0.22408886976942172
U9WQ4509M,M31-OB136,1,0,WFPC2,WFALL,F814W,60.0,2007-09-16T06:59:16.883000,11079,BIANCHI,9.826416475694,40.36955382611,14,8012.0,2007-09-16T09:48:26,2007-09-16T07:00:16.883000,U9WQ4509M,,,9.8286 40.36621,0.22408886976942172
U9WQ450AM,M31-OB136,1,0,WFPC2,WFALL,F814W,60.0,2007-09-16T07:02:16.883000,11079,BIANCHI,9.826416475694,40.36955382611,14,8012.0,2007-09-16T09:48:58,2007-09-16T07:03:16.883000,U9WQ450AM,,,9.8286 40.36621,0.22408886976942172
U9WQ450BM,M31-OB136,1,0,WFPC2,WFALL,F255W,300.0,2007-09-16T07:08:17.007000,11079,BIANCHI,9.826416475694,40.36955382611,14,2599.0,2007-09-16T09:50:31,2007-09-16T07:13:17.007000,U9WQ450BM,,,9.8286 40.36621,0.22408886976942172
U9WQ450CM,M31-OB136,1,0,WFPC2,WFALL,F255W,260.0,2007-09-16T07:16:17.007000,11079,BIANCHI,9.826416475694,40.36955382611,14,2599.0,2007-09-16T09:51:37,2007-09-16T07:20:37.007000,U9WQ450CM,,,9.8286 40.36621,0.22408886976942172
U65R1101R,UGC05189,1,0,WFPC2,WFALL-FIX,F814W,100.0,2001-02-14T17:26:13.193000,8645,WINDHORST,145.726948611,9.495797072384,37,8012.0,2001-02-15T18:05:19,2001-02-14T17:27:53.193000,U65R1101R,,,145.72186 9.49338,0.3342362288315088
U65R1102R,UGC05189,1,0,WFPC2,WFALL-FIX,F300W,1000.0,2001-02-14T17:30:13.320000,8645,WINDHORST,145.726948611,9.495797072384,37,2987.0,2001-02-15T17:13:41,2001-02-14T17:46:53.317000,U65R1102R,,,145.72186 9.49338,0.3342362288315088
U65R1103R,UGC05189,1,0,WFPC2,WFALL-FIX,F300W,800.0,2001-02-14T18:42:13.320000,8645,WINDHORST,145.7270545023,9.495885647792,37,2987.0,2001-02-15T19:18:30,2001-02-14T18:55:33.320000,U65R1103R,,,145.72186 9.49338,0.3421942370563229
U65R1104R,UGC05189,1,0,WFPC2,WFALL-FIX,F814W,100.0,2001-02-14T18:59:13.193000,8645,WINDHORST,145.7270545023,9.495885647792,37,8012.0,2001-02-15T18:25:10,2001-02-14T19:00:53.193000,U65R1104R,,,145.72186 9.49338,0.3421942370563229
IBTT69PZQ,ANY,0,0,WFC3,IR,F140W,202.936401,2013-01-27T05:19:58.580000,12568,MALKAN,9.82217360736,40.36268828558,14,13922.907,2013-01-27T08:11:12,2013-01-27T05:23:21.490000,IBTT69PZQ,,,9.8286 40.36621,0.36188732633990767
IBTT70QDQ,ANY,0,0,WFC3,IR,F140W,202.936401,2013-01-27T06:38:47.570000,12568,MALKAN,9.82217360736,40.36268828558,14,13922.907,2013-01-27T08:11:47,2013-01-27T06:42:10.517000,IBTT70QDQ,,,9.8286 40.36621,0.36188732633990767
U8ITFD01M,GOODS,1,0,WFPC2,WFALL-FIX,F300W,300.0,2002-11-01T13:33:17.073000,9481,GARDNER,53.13442370441,-27.61352890284,6,2987.0,2002-11-01T15:44:04,2002-11-01T13:38:17.073000,U8ITFD01M,,,53.1301 -27.6189,0.3958460110488755
U8ITG901M,GOODS,1,0,WFPC2,WFALL-FIX,F300W,260.0,2002-11-01T15:08:17.073000,9481,GARDNER,53.13442370441,-27.61352890284,6,2987.0,2002-11-01T17:11:40,2002-11-01T15:12:37.073000,U8ITG901M,,,53.1301 -27.6189,0.3958460110488755
U8ITFD02M,GOODS,1,0,WFPC2,WFALL-FIX,F300W,500.0,2002-11-01T14:06:17.073000,9481,GARDNER,53.13445993539,-27.61354213013,6,2987.0,2002-11-01T17:08:45,2002-11-01T14:14:37.073000,U8ITFD02M,,,53.1301 -27.6189,0.3963236193722346
U8ITG801M,GOODS,1,0,WFPC2,WFALL-FIX,F300W,400.0,2002-11-01T13:44:17.073000,9481,GARDNER,53.13445993539,-27.61354213013,6,2987.0,2002-11-01T15:44:49,2002-11-01T13:50:57.073000,U8ITG801M,,,53.1301 -27.6189,0.3963236193722346
U8ITGA01M,GOODS,1,0,WFPC2,WFALL-FIX,F300W,260.0,2002-11-01T15:20:17.073000,9481,GARDNER,53.13450673059,-27.61352641383,6,2987.0,2002-11-01T17:12:54,2002-11-01T15:24:37.073000,U8ITGA01M,,,53.1301 -27.6189,0.3985462414216781
JDRZ1C010,ARP86,1,0,ACS,WFC,F606W;CLEAR2L,780.0,2019-12-01T11:05:09.357000,15446,DALCANTON,356.7650367968,29.47583120358,3,5921.8926,2019-12-01T15:38:02,2019-12-01T11:20:52.420000,JDRZ1C010,,,356.76956 29.48229,0.45386666378644763
U9ZV3O01M,SDSSJ102252.20+464220.8,1,0,WFPC2,PC1,F814W,30.0,2009-01-20T08:20:12.323000,11130,HO,155.7270785721,46.7110678806,7,8012.0,2010-01-20T23:50:47.493000,2009-01-20T08:20:42.323000,U9ZV3O01M,,,155.71759 46.70578,0.5030534046165528
U9ZV3O02M,SDSSJ102252.20+464220.8,1,0,WFPC2,PC1,F814W,600.0,2009-01-20T08:22:12.447000,11130,HO,155.7270785721,46.7110678806,7,8012.0,2010-01-20T23:50:58.053000,2009-01-20T08:32:12.447000,U9ZV3O02M,,,155.71759 46.70578,0.5030534046165528
U9ZV3F01M,SDSSJ085125.81+393541.8,1,0,WFPC2,PC1,F814W,30.0,2008-11-07T17:59:13.187000,11130,HO,132.8683735837,39.59373769929,7,8012.0,2009-11-08T00:45:12.170000,2008-11-07T17:59:43.187000,U9ZV3F01M,,,132.85757 39.59494,0.5046813145688044
U9ZV3F02M,SDSSJ085125.81+393541.8,1,0,WFPC2,PC1,F814W,600.0,2008-11-07T18:01:13.313000,11130,HO,132.8683735837,39.59373769929,7,8012.0,2009-11-08T00:45:21.247000,2008-11-07T18:11:13.313000,U9ZV3F02M,,,132.85757 39.59494,0.5046813145688044
U9ZV3D01M,SDSSJ084204.94+403934.4,1,0,WFPC2,PC1,F814W,30.0,2009-01-21T09:35:12.323000,11130,HO,130.5231729113,40.66775720455,7,8012.0,2010-01-22T17:59:54.113000,2009-01-21T09:35:42.323000,U9ZV3D01M,,,130.52054 40.65958,0.5050540306113138
U9ZV3D02M,SDSSJ084204.94+403934.4,1,0,WFPC2,PC1,F814W,600.0,2009-01-21T09:37:12.450000,11130,HO,130.5231729113,40.66775720455,7,8012.0,2010-01-22T18:00:02.253000,2009-01-21T09:47:12.450000,U9ZV3D02M,,,130.52054 40.65958,0.5050540306113138
U9ZV1S01M,SDSSJ153425.59+040806.7,1,0,WFPC2,PC1,F814W,30.0,2008-04-14T07:32:17.243000,11130,HO,233.6140476035,4.139233914404,7,8012.0,2009-04-14T16:08:15.390000,2008-04-14T07:32:47.243000,U9ZV1S01M,,,233.60664 4.13519,0.5053561220002226
U9ZV1S02M,SDSSJ153425.59+040806.7,1,0,WFPC2,PC1,F814W,600.0,2008-04-14T07:34:17.367000,11130,HO,233.6140476035,4.139233914404,7,8012.0,2009-04-15T07:08:57.023000,2008-04-14T07:44:17.367000,U9ZV1S02M,,,233.60664 4.13519,0.5053561220002226
U9ZV3L01M,SDSSJ094422.04+472735.3,1,0,WFPC2,PC1,F814W,30.0,2008-11-06T21:20:13.187000,11130,HO,146.1037897314,47.45740250268,7,8012.0,2009-11-07T04:58:41.817000,2008-11-06T21:20:43.187000,U9ZV3L01M,,,146.09184 47.45983,0.5061766825757253
U9ZV3L02M,SDSSJ094422.04+472735.3,1,0,WFPC2,PC1,F814W,600.0,2008-11-06T21:22:13.310000,11130,HO,146.1037897314,47.45740250268,7,8012.0,2009-11-07T05:08:50.640000,2008-11-06T21:32:13.310000,U9ZV3L02M,,,146.09184 47.45983,0.5061766825757253
U9ZV3N01M,SDSSJ094705.72+050159.9,1,0,WFPC2,PC1,F814W,30.0,2008-11-28T06:16:13.223000,11130,HO,146.7811079959,5.028991406418,7,8012.0,2009-11-28T20:44:08.490000,2008-11-28T06:16:43.223000,U9ZV3N01M,,,146.77383 5.03331,0.5063235647453004
U9ZV3N02M,SDSSJ094705.72+050159.9,1,0,WFPC2,PC1,F814W,600.0,2008-11-28T06:18:13.350000,11130,HO,146.7811079959,5.028991406418,7,8012.0,2009-11-28T20:54:24.613000,2008-11-28T06:28:13.350000,U9ZV3N02M,,,146.77383 5.03331,0.5063235647453004
U9ZV3I01M,SDSSJ093226.81+420516.9,1,0,WFPC2,PC1,F814W,30.0,2008-11-13T21:01:13.197000,11130,HO,143.1228387666,42.08632631353,7,8012.0,2009-11-14T16:42:44.630000,2008-11-13T21:01:43.197000,U9ZV3I01M,,,143.1117 42.08804,0.5065276908176088
U9ZV3I02M,SDSSJ093226.81+420516.9,1,0,WFPC2,PC1,F814W,600.0,2008-11-13T21:03:13.323000,11130,HO,143.1228387666,42.08632631353,7,8012.0,2009-11-14T16:51:59.223000,2008-11-13T21:13:13.323000,U9ZV3I02M,,,143.1117 42.08804,0.5065276908176088
U9ZV3J01M,SDSSJ093239.47+511542.6,1,0,WFPC2,PC1,F814W,30.0,2008-11-14T13:00:13.200000,11130,HO,143.1777455889,51.26042272284,7,8012.0,2009-11-14T17:33:59.873000,2008-11-14T13:00:43.200000,U9ZV3J01M,,,143.16443 51.26192,0.5079581722020625
U9ZV3J02M,SDSSJ093239.47+511542.6,1,0,WFPC2,PC1,F814W,600.0,2008-11-14T13:02:13.323000,11130,HO,143.1777455889,51.26042272284,7,8012.0,2009-11-14T17:34:05.223000,2008-11-14T13:12:13.323000,U9ZV3J02M,,,143.16443 51.26192,0.5079581722020625
U33J1601R,1ES0347-121,1,0,WFPC2,PC1-FIX,F702W,40.0,1997-03-26T12:32:14.570000,6363,URRY,57.33807178596,-11.98964687534,32,6919.0,1998-03-26T17:20:41,1997-03-26T12:32:54.570000,U33J1601R,,,57.34663 -11.99095,0.50833885080493
U33J1602R,1ES0347-121,1,0,WFPC2,PC1-FIX,F702W,230.0,1997-03-26T12:34:14.697000,6363,URRY,57.33807178596,-11.98964687534,32,6919.0,1998-03-26T17:29:13,1997-03-26T12:38:04.697000,U33J1602R,,,57.34663 -11.99095,0.50833885080493
U33J1603R,1ES0347-121,1,0,WFPC2,PC1-FIX,F702W,230.0,1997-03-26T12:41:14.697000,6363,URRY,57.33807178596,-11.98964687534,32,6919.0,1998-03-26T17:09:41,1997-03-26T12:45:04.697000,U33J1603R,,,57.34663 -11.99095,0.50833885080493
U9ZV3R01M,SDSSJ110912.39+612346.7,1,0,WFPC2,PC1,F814W,30.0,2008-11-14T22:39:13.200000,11130,HO,167.316411748,61.39172253042,7,8012.0,2009-11-15T07:51:38.577000,2008-11-14T22:39:43.200000,U9ZV3R01M,,,167.30166 61.39641,0.5086099388598649
U9ZV3R02M,SDSSJ110912.39+612346.7,1,0,WFPC2,PC1,F814W,600.0,2008-11-14T22:41:13.327000,11130,HO,167.316411748,61.39172253042,7,8012.0,2009-11-15T08:01:45.380000,2008-11-14T22:51:13.327000,U9ZV3R02M,,,167.30166 61.39641,0.5086099388598649
U9ZV3O03M,SDSSJ102252.20+464220.8,1,0,WFPC2,PC1,F814W,600.0,2009-01-20T09:56:12.447000,11130,HO,155.7273137476,46.71117851052,7,8012.0,2010-01-20T23:51:08.820000,2009-01-20T10:06:12.447000,U9ZV3O03M,,,155.71759 46.70578,0.514749070763123
U9ZV3F03M,SDSSJ085125.81+393541.8,1,0,WFPC2,PC1,F814W,600.0,2008-11-07T18:17:13.313000,11130,HO,132.8686212259,39.59369496432,7,8012.0,2009-11-08T00:45:32.190000,2008-11-07T18:27:13.313000,U9ZV3F03M,,,132.85757 39.59494,0.516380826300599
U9ZV3D03M,SDSSJ084204.94+403934.4,1,0,WFPC2,PC1,F814W,600.0,2009-01-21T09:53:12.450000,11130,HO,130.5232519923,40.66794333358,7,8012.0,2010-01-22T18:09:59.113000,2009-01-21T10:03:12.450000,U9ZV3D03M,,,130.52054 40.65958,0.5167574939383527
U9ZV1S03M,SDSSJ153425.59+040806.7,1,0,WFPC2,PC1,F814W,600.0,2008-04-14T09:02:17.367000,11130,HO,233.6142264045,4.139314156268,7,8012.0,2009-04-15T07:09:51.437000,2008-04-14T09:12:17.367000,U9ZV1S03M,,,233.60664 4.13519,0.5170546080271967
U9ZV3L03M,SDSSJ094422.04+472735.3,1,0,WFPC2,PC1,F814W,600.0,2008-11-06T21:38:13.310000,11130,HO,146.1040598315,47.45733257377,7,8012.0,2009-11-07T05:08:55.260000,2008-11-06T21:48:13.310000,U9ZV3L03M,,,146.09184 47.45983,0.5178788548658256
U9ZV3N03M,SDSSJ094705.72+050159.9,1,0,WFPC2,PC1,F814W,600.0,2008-11-28T06:34:13.350000,11130,HO,146.7812684902,5.028878794376,7,8012.0,2009-11-28T21:04:22.813000,2008-11-28T06:44:13.350000,U9ZV3N03M,,,146.77383 5.03331,0.5180234298117012
U9ZV3I03M,SDSSJ093226.81+420516.9,1,0,WFPC2,PC1,F814W,600.0,2008-11-13T21:19:13.323000,11130,HO,143.1230920172,42.08627229397,7,8012.0,2009-11-14T16:52:13.533000,2008-11-13T21:29:13.323000,U9ZV3I03M,,,143.1117 42.08804,0.5182284429753118
IBZU03KVQ,JKCS041-3,0,0,WFC3,GRISM1024,F105W,352.939514,2012-11-06T10:55:48.407000,12927,NEWMAN,36.68320833333,-4.692058333333,5,10551.047,2013-11-06T14:28:29,2012-11-06T11:01:41.337000,IBZU03KVQ,,,36.68221 -4.68346,0.5193427147615415
IBZU03L3Q,JKCS041-3,0,0,WFC3,GRISM1024,F160W,399.231567,2012-11-06T14:04:54.423000,12927,NEWMAN,36.68320833333,-4.692058333333,5,15369.176,2013-11-06T18:57:21,2012-11-06T14:11:33.657000,IBZU03L3Q,,,36.68221 -4.68346,0.5193427147615415
U9ZV3J03M,SDSSJ093239.47+511542.6,1,0,WFPC2,PC1,F814W,600.0,2008-11-14T13:18:13.323000,11130,HO,143.1780487692,51.26037532567,7,8012.0,2009-11-14T17:34:10.500000,2008-11-14T13:28:13.323000,U9ZV3J03M,,,143.16443 51.26192,0.5196658317174248
U9ZV3R03M,SDSSJ110912.39+612346.7,1,0,WFPC2,PC1,F814W,600.0,2008-11-14T22:57:13.327000,11130,HO,167.316736558,61.39160398154,7,8012.0,2009-11-15T08:01:50.383000,2008-11-14T23:07:13.327000,U9ZV3R03M,,,167.30166 61.39641,0.5203188684582916
U29R4401T,NGC4293,1,0,WFPC2,PC1,F606W,80.0,1995-04-30T23:36:16.937000,5446,ILLINGWORTH,185.2982042553,18.39000983531,124,5997.0,1996-05-01T02:40:13,1995-04-30T23:37:36.933000,U29R4401T,,,185.30344 18.38271,0.5298147734522015
U29R4402T,NGC4293,1,0,WFPC2,PC1,F606W,80.0,1995-04-30T23:39:16.930000,5446,ILLINGWORTH,185.2982042553,18.39000983531,124,5997.0,1996-05-01T02:44:37,1995-04-30T23:40:36.930000,U29R4402T,,,185.30344 18.38271,0.5298147734522015
IC2G10010,CFHTD1-26413,1,0,WFC3,IR,F160W,811.73578,2012-10-15T23:59:32.407000,12990,MUZZIN,36.67537291667,-4.677744444444,25,15369.176,2013-10-16T03:56:31,2012-10-16T00:16:12.343000,IC2G10010,,,36.68221 -4.68346,0.5336358859842515
IBZU01010,JKCS041-1,1,0,WFC3,IR-FIX,F160W,3311.739318,2013-02-12T09:03:07.627000,12927,NEWMAN,36.68375355956,-4.692535356362,5,15369.176,2014-02-12T11:53:45,2013-02-12T10:47:20.587000,IBZU01010,,,36.68221 -4.68346,0.5522893400291206
IBZU01020,JKCS041-1,1,0,WFC3,IR-FIX,F105W,1611.742432,2013-02-12T10:48:22.637000,12927,NEWMAN,36.68375355956,-4.692535356362,5,10551.047,2014-02-12T13:50:11,2013-02-12T11:18:20.587000,IBZU01020,,,36.68221 -4.68346,0.5522893400291206
U3GI8309M,MARS-CML030,0,0,WFPC2,PC1-FIX;FR680N18,FR680N18,0.3,1997-06-27T17:47:14.563000,6741,JAMES,183.5976669353,-1.325302125023,17,6800.0,1998-06-28T00:43:29,1997-06-27T17:47:14.863000,U3GI8309M,,13,183.60483 -1.3194,0.5567962826001315
U3GI8308M,MARS-CML030,0,0,WFPC2,PC1-FIX,F588N,0.5,1997-06-27T17:40:14.563000,6741,JAMES,183.5964659451,-1.323817464075,17,5894.0,1998-06-28T00:21:12,1997-06-27T17:40:15.063000,U3GI8308M,,13,183.60483 -1.3194,0.5674179039456022
U3GI8307M,MARS-CML030,0,0,WFPC2,PC1-FIX,F1042M,2.6,1997-06-27T17:37:14.563000,6741,JAMES,183.5955825678,-1.32338625457,17,10228.0,1998-06-28T00:17:34,1997-06-27T17:37:17.163000,U3GI8307M,,13,183.60483 -1.3194,0.6040654812300533
U3GI830AM,MARS-CML030,0,0,WFPC2,PC1-FIX,FR868N,0.6,1997-06-27T17:52:14.563000,6741,JAMES,183.5981193011,-1.327212677878,17,8700.0,1998-06-28T00:13:03,1997-06-27T17:52:15.163000,U3GI830AM,,13,183.60483 -1.3194,0.6178759024425102
JDRZ0P010,ARP58,1,0,ACS,WFC1,F606W;CLEAR2L,780.0,2021-03-13T14:05:17.590000,15446,DALCANTON,127.9936692715,19.20877387107,3,5921.8926,2021-03-13T16:24:47,2021-03-13T14:21:00.623000,JDRZ0P010,,,128.00213 19.20164,0.6426724494951691
U3GI8306M,MARS-CML030,0,0,WFPC2,PC1-FIX,F953N,3.5,1997-06-27T17:34:14.563000,6741,JAMES,183.5946992078,-1.322955050872,17,9545.0,1998-06-28T00:20:55,1997-06-27T17:34:18.063000,U3GI8306M,,13,183.60483 -1.3194,0.6440344652919235
U3GI8305M,MARS-CML030,0,0,WFPC2,PC1-FIX,F673N,0.5,1997-06-27T17:29:14.563000,6741,JAMES,183.5932269833,-1.32223638034,17,6732.0,1998-06-28T00:16:38,1997-06-27T17:29:15.063000,U3GI8305M,,13,183.60483 -1.3194,0.7165002871106084
IBZU02JRQ,JKCS041-2,0,0,WFC3,GRISM1024,F105W,352.939514,2012-10-28T06:42:29.400000,12927,NEWMAN,36.68266666667,-4.695866666667,5,10551.047,2013-10-28T09:52:57,2012-10-28T06:48:22.360000,IBZU02JRQ,,,36.68221 -4.68346,0.7449007327107674
IBZU02JZQ,JKCS041-2,0,0,WFC3,GRISM1024,F160W,399.231567,2012-10-28T09:51:24.407000,12927,NEWMAN,36.68266666667,-4.695866666667,5,15369.176,2013-10-28T14:58:33,2012-10-28T09:58:03.640000,IBZU02JZQ,,,36.68221 -4.68346,0.7449007327107674
U3GI8304M,MARS-CML030,0,0,WFPC2,PC1-FIX,F502N,4.0,1997-06-27T17:26:14.563000,6741,JAMES,183.5923436694,-1.32180519213,17,5012.0,1998-06-28T00:10:41,1997-06-27T17:26:18.563000,U3GI8304M,,13,183.60483 -1.3194,0.7627569216111222
U42O3803R,NGC4286,1,0,WFPC2,WF3-FIX,F555W,230.0,1997-11-10T23:49:13.827000,7377,MILLER,185.16577093,29.35575233,6,5439.0,1998-11-11T23:46:34,1997-11-10T23:53:03.827000,U42O3803R,,,185.17539 29.34589,0.7766751859886376
U42O3801R,NGC4286,1,0,WFPC2,WF3-FIX,F814W,300.0,1997-11-10T23:33:13.827000,7377,MILLER,185.165770926,29.35575233205,6,8012.0,1998-11-11T23:41:21,1997-11-10T23:38:13.827000,U42O3801R,,,185.17539 29.34589,0.7766754151939647
U42O3802R,NGC4286,1,0,WFPC2,WF3-FIX,F555W,230.0,1997-11-10T23:42:13.827000,7377,MILLER,185.165770926,29.35575233205,6,5439.0,1998-11-11T23:39:11,1997-11-10T23:46:03.827000,U42O3802R,,,185.17539 29.34589,0.7766754151939647
U3GI8303M,MARS-CML030,0,0,WFPC2,PC1-FIX,F410M,1.8,1997-06-27T17:23:14.563000,6741,JAMES,183.5914603727,-1.321374009728,17,4088.0,1998-06-28T00:24:33,1997-06-27T17:23:16.363000,U3GI8303M,,13,183.60483 -1.3194,0.8106635881953999
IBZU04XJQ,JKCS041-4,0,0,WFC3,GRISM1024,F105W,352.939514,2013-01-20T09:04:11.570000,12927,NEWMAN,36.68070833333,-4.697166666667,5,10551.047,2014-01-20T12:49:23,2013-01-20T09:10:04.500000,IBZU04XJQ,,,36.68221 -4.68346,0.8272880334542274
IBZU04XUQ,JKCS041-4,0,0,WFC3,GRISM1024,F160W,399.231567,2013-01-20T13:45:02.580000,12927,NEWMAN,36.68070833333,-4.697166666667,5,15369.176,2014-01-20T18:59:21,2013-01-20T13:51:41.810000,IBZU04XUQ,,,36.68221 -4.68346,0.8272880334542274
U3GI8302M,MARS-CML030,0,0,WFPC2,PC1-FIX,F336W,2.0,1997-06-27T17:20:14.563000,6741,JAMES,183.5905770934,-1.320942833135,17,3344.0,1998-06-27T21:42:30,1997-06-27T17:20:16.563000,U3GI8302M,,13,183.60483 -1.3194,0.8599443336863921
U3GI8301M,MARS-CML030,0,0,WFPC2,PC1-FIX,F255W,140.0,1997-06-27T17:15:14.563000,6741,JAMES,183.5896938313,-1.320511662351,17,2599.0,1998-06-27T21:56:49,1997-06-27T17:17:34.563000,U3GI8301M,,13,183.60483 -1.3194,0.9103758409033461
IF7Q23010,NGC-1609,1,0,WFC3,IR,F110W,2011.745848,2024-09-11T00:04:27.210000,17436,JENSEN,68.18791666667,-4.372388888889,0,11534.459,2025-03-11T05:18:15,2024-09-11T00:41:05.163000,IF7Q23010,,,68.17618 -4.38251,0.9283218556815301
U8ITDZ01M,GOODS,1,0,WFPC2,WFALL-FIX,F300W,260.0,2002-09-19T23:42:17.020000,9481,GARDNER,53.1285575874,-27.63705042015,6,2987.0,2002-09-20T06:36:00,2002-09-19T23:46:37.020000,U8ITDZ01M,,,53.1301 -27.6189,1.0921074507383188
